Primary Care Physicians per 100000 Population-Density; NaturalBreaks
Data downloaded on 27-September-2023
Year,County_FIPS,County,State,Diagnosed Diabetes Percentage,Primary Care Physicians per 100000 Population
2018,38077,Richland County,North Dakota,9.1,49.452929999999995
2018,38101,Ward County,North Dakota,9.1,73.91966
2018,39037,Darke County,Ohio,9.1,46.954789999999996
2018,39161,Van Wert County,Ohio,9.1,42.44032
2018,42039,Crawford County,Pennsylvania,9.1,64.98953999999999
2018,42061,Huntingdon County,Pennsylvania,9.1,35.442139999999995
2018,42087,Mifflin County,Pennsylvania,9.1,54.18527
2018,42089,Monroe County,Pennsylvania,9.1,41.110929999999996
2018,42097,Northumberland County,Pennsylvania,9.1,45.13281
2018,47147,Robertson County,Tennessee,9.1,36.20514
2018,48423,Smith County,Texas,9.1,102.68484000000001
2018,51069,Frederick County,Virginia,9.1,48.145289999999996
2018,51081,Greensville County,Virginia,9.1,35.28582
2018,51175,Southampton County,Virginia,9.1,22.68731
2018,53041,Lewis County,Washington,9.1,44.6058
2018,53049,Pacific County,Washington,9.1,22.250899999999998
2018,54029,Hancock County,West Virginia,9.1,62.47831
2018,54067,Nicholas County,West Virginia,9.1,85.72828
2018,55027,Dodge County,Wisconsin,9.1,54.645430000000005
2018,56021,Laramie County,Wyoming,9.1,72.36181
2018,02195,Petersburg Borough,Alaska,9.2,183.71096
2018,05135,Sharp County,Arkansas,9.2,22.93315
2018,12069,Lake County,Florida,9.2,64.5569
2018,13029,Bryan County,Georgia,9.2,65.61183
2018,13277,Tift County,Georgia,9.2,83.65318
2018,18019,Clark County,Indiana,9.2,40.57412
2018,20053,Ellsworth County,Kansas,9.2,32.77614
2018,20117,Marshall County,Kansas,9.2,51.509220000000006
2018,21013,Bell County,Kentucky,9.2,49.93854
2018,26027,Cass County,Michigan,9.2,19.30987
2018,26069,Iosco County,Michigan,9.2,43.77761
2018,27095,Mille Lacs County,Minnesota,9.2,72.30658
2018,29023,Butler County,Missouri,9.2,94.16639
2018,29055,Crawford County,Missouri,9.2,4.1806
2018,30023,Deer Lodge County,Montana,9.2,98.46827
2018,31001,Adams County,Nebraska,9.2,89.27717
2018,36023,Cortland County,New York,9.2,37.83023
2018,36067,Onondaga County,New York,9.2,95.32536999999999
2018,36107,Tioga County,New York,9.2,31.1184
2018,37049,Craven County,North Carolina,9.2,71.47123
2018,37061,Duplin County,North Carolina,9.2,22.13105
2018,37093,Hoke County,North Carolina,9.2,19.91527
2018,37107,Lenoir County,North Carolina,9.2,46.470890000000004
2018,37123,Montgomery County,North Carolina,9.2,22.08074
2018,39033,Crawford County,Ohio,9.2,33.73982
2018,39107,Mercer County,Ohio,9.2,46.14787
2018,39143,Sandusky County,Ohio,9.2,49.5574
2018,39155,Trumbull County,Ohio,9.2,47.9861
2018,40049,Garvin County,Oklahoma,9.2,32.47808
2018,40123,Pontotoc County,Oklahoma,9.2,67.91349
2018,41001,Baker County,Oregon,9.2,74.42322
2018,42017,Bucks County,Pennsylvania,9.2,83.40363
2018,42121,Venango County,Pennsylvania,9.2,57.23534
2018,46047,Fall River County,South Dakota,9.2,59.585879999999996
2018,47071,Hardin County,Tennessee,9.2,50.67831
2018,48203,Harrison County,Texas,9.2,30.05124
2018,51005,Alleghany County,Virginia,9.2,47.10633
2018,51087,Henrico County,Virginia,9.2,108.21660000000001
2018,51149,Prince George County,Virginia,9.2,20.85886
2018,54007,Braxton County,West Virginia,9.2,42.98918
2018,02013,Aleutians East Borough,Alaska,9.3,No Data
2018,02198,Prince of Wales-Hyder Census Area,Alaska,9.3,145.09108
2018,05075,Lawrence County,Arkansas,9.3,36.57199
2018,08071,Las Animas County,Colorado,9.3,55.14959
2018,12119,Sumter County,Florida,9.3,40.02417
2018,13267,Tattnall County,Georgia,9.3,23.728550000000002
2018,13287,Turner County,Georgia,9.3,12.523480000000001
2018,17161,Rock Island County,Illinois,9.3,50.74747
2018,18063,Hendricks County,Indiana,9.3,49.908699999999996
2018,18093,Lawrence County,Indiana,9.3,35.265589999999996
2018,18119,Owen County,Indiana,9.3,9.61585
2018,18153,Sullivan County,Indiana,9.3,43.54347
2018,18167,Vigo County,Indiana,9.3,89.68777
2018,18179,Wells County,Indiana,9.3,60.07916
2018,19117,Lucas County,Iowa,9.3,81.39535000000001
2018,20075,Hamilton County,Kansas,9.3,No Data
2018,20119,Meade County,Kansas,9.3,No Data
2018,21161,Mason County,Kentucky,9.3,64.44054
2018,21219,Todd County,Kentucky,9.3,24.402150000000002
2018,22031,De Soto Parish,Louisiana,9.3,18.20631
2018,22061,Lincoln Parish,Louisiana,9.3,66.32151
2018,24015,Cecil County,Maryland,9.3,40.83418
2018,26127,Oceana County,Michigan,9.3,52.89606
2018,28021,Claiborne County,Mississippi,9.3,44.50378
2018,29033,Carroll County,Missouri,9.3,34.56619
2018,29075,Gentry County,Missouri,9.3,30.436770000000003
2018,29177,Ray County,Missouri,9.3,34.75541
2018,32033,White Pine County,Nevada,9.3,73.06889000000001
2018,34021,Mercer County,New Jersey,9.3,100.15513
2018,35057,Torrance County,New Mexico,9.3,6.467890000000001
2018,36093,Schenectady County,New York,9.3,81.13381
2018,37073,Gates County,North Carolina,9.3,No Data
2018,38073,Ransom County,North Dakota,9.3,38.32886
2018,39007,Ashtabula County,Ohio,9.3,29.822810000000004
2018,40087,Mcclain County,Oklahoma,9.3,46.943720000000006
2018,40119,Payne County,Oklahoma,9.3,50.132059999999996
2018,42075,Lebanon County,Pennsylvania,9.3,57.12553
2018,42085,Mercer County,Pennsylvania,9.3,62.14359
2018,42133,York County,Pennsylvania,9.3,71.26028
2018,47171,Unicoi County,Tennessee,9.3,33.55142
2018,49003,Box Elder County,Utah,9.3,30.332230000000003
2018,49007,Carbon County,Utah,9.3,34.208079999999995
2018,50011,Franklin County,Vermont,9.3,54.65366
2018,51029,Buckingham County,Virginia,9.3,23.32634
2018,51155,Pulaski County,Virginia,9.3,35.266110000000005
2018,51193,Westmoreland County,Virginia,9.3,16.65279
2018,51199,York County,Virginia,9.3,125.95196
2018,54015,Clay County,West Virginia,9.3,11.753639999999999
2018,54041,Lewis County,West Virginia,9.3,62.865410000000004
2018,55105,Rock County,Wisconsin,9.3,49.58556
2018,56031,Platte County,Wyoming,9.3,35.74407
2018,01011,Bullock County,Alabama,9.4,29.70003
2018,01057,Fayette County,Alabama,9.4,98.14747
2018,01103,Morgan County,Alabama,9.4,50.96968
2018,04015,Mohave County,Arizona,9.4,53.72771
2018,04023,Santa Cruz County,Arizona,9.4,43.0126
2018,05029,Conway County,Arkansas,9.4,67.15917
2018,06039,Madera County,California,9.4,43.22208
2018,06099,Stanislaus County,California,9.4,66.4657
2018,10005,Sussex County,Delaware,9.4,58.91771
2018,13039,Camden County,Georgia,9.4,25.61007
2018,13299,Ware County,Georgia,9.4,67.16293
2018,16011,Bingham County,Idaho,9.4,29.9075
2018,16019,Bonneville County,Idaho,9.4,38.63533
2018,18043,Floyd County,Indiana,9.4,63.67642
2018,18079,Jennings County,Indiana,9.4,39.66108
2018,20155,Reno County,Kansas,9.4,54.84048
2018,20191,Sumner County,Kansas,9.4,30.65335
2018,21191,Pendleton County,Kentucky,9.4,20.56203
2018,24047,Worcester County,Maryland,9.4,84.16864000000001
2018,26159,Van Buren County,Michigan,9.4,48.892
2018,31087,Hitchcock County,Nebraska,9.4,No Data
2018,35013,Doña Ana County,New Mexico,9.4,62.32957
2018,35039,Rio Arriba County,New Mexico,9.4,46.24753
2018,36003,Allegany County,New York,9.4,45.562039999999996
2018,36047,Kings County,New York,9.4,70.2761
2018,36051,Livingston County,New York,9.4,39.736779999999996
2018,36105,Sullivan County,New York,9.4,34.46813
2018,37025,Cabarrus County,North Carolina,9.4,86.39289
2018,39047,Fayette County,Ohio,9.4,31.551270000000002
2018,39089,Licking County,Ohio,9.4,42.40594
2018,39111,Monroe County,Ohio,9.4,14.647719999999998
2018,39175,Wyandot County,Ohio,9.4,22.96528
2018,40009,Beckham County,Oklahoma,9.4,64.04685
2018,40071,Kay County,Oklahoma,9.4,39.046350000000004
2018,40075,Kiowa County,Oklahoma,9.4,34.451080000000005
2018,41009,Columbia County,Oregon,9.4,34.38133
2018,42125,Washington County,Pennsylvania,9.4,79.27875999999999
2018,46013,Brown County,South Dakota,9.4,64.36829
2018,47051,Franklin County,Tennessee,9.4,59.23048000000001
2018,47121,Meigs County,Tennessee,9.4,48.3014
2018,51047,Culpeper County,Virginia,9.4,34.21728
2018,51099,King George County,Virginia,9.4,22.35803
2018,51101,King William County,Virginia,9.4,23.32634
2018,51167,Russell County,Virginia,9.4,22.56827
2018,51171,Shenandoah County,Virginia,9.4,41.26926
2018,54031,Hardy County,West Virginia,9.4,14.517999999999999
2018,54083,Randolph County,West Virginia,9.4,69.69855
2018,55087,Outagamie County,Wisconsin,9.4,87.28743999999999
2018,01001,Autauga County,Alabama,9.5,44.747530000000005
2018,01037,Coosa County,Alabama,9.5,No Data
2018,01059,Franklin County,Alabama,9.5,44.64001
2018,04027,Yuma County,Arizona,9.5,47.24328
2018,05129,Searcy County,Arkansas,9.5,25.377489999999998
2018,05149,Yell County,Arkansas,9.5,51.54398
2018,06025,Imperial County,California,9.5,24.83238
2018,10003,New Castle County,Delaware,9.5,91.99056
2018,12111,St. Lucie County,Florida,9.5,35.02926
2018,12131,Walton County,Florida,9.5,48.60202
2018,13075,Cook County,Georgia,9.5,57.90388
2018,13255,Spalding County,Georgia,9.5,46.47467
2018,16031,Cassia County,Idaho,9.5,79.06783
2018,17029,Coles County,Illinois,9.5,75.06766
2018,17091,Kankakee County,Illinois,9.5,39.140010000000004
2018,18067,Howard County,Indiana,9.5,60.573750000000004
2018,18141,St. Joseph County,Indiana,9.5,94.17788999999999
2018,18163,Vanderburgh County,Indiana,9.5,80.46249
2018,19051,Davis County,Iowa,9.5,33.33333
2018,19109,Kossuth County,Iowa,9.5,47.25579
2018,21001,Adair County,Kentucky,9.5,36.45454
2018,21021,Boyle County,Kentucky,9.5,66.53359999999999
2018,21229,Washington County,Kentucky,9.5,33.07152
2018,22015,Bossier Parish,Louisiana,9.5,45.65527
2018,22077,Pointe Coupee Parish,Louisiana,9.5,27.611600000000003
2018,22099,St. Martin Parish,Louisiana,9.5,16.84415
2018,22121,West Baton Rouge Parish,Louisiana,9.5,18.892879999999998
2018,22127,Winn Parish,Louisiana,9.5,57.537400000000005
2018,26077,Kalamazoo County,Michigan,9.5,99.97509999999998
2018,26133,Osceola County,Michigan,9.5,25.575450000000004
2018,28075,Lauderdale County,Mississippi,9.5,94.43508
2018,28119,Quitman County,Mississippi,9.5,14.723199999999999
2018,28121,Rankin County,Mississippi,9.5,63.11546
2018,29111,Lewis County,Missouri,9.5,20.45827
2018,30017,Custer County,Montana,9.5,78.93352
2018,30087,Rosebud County,Montana,9.5,67.13662000000001
2018,31013,Box Butte County,Nebraska,9.5,46.369279999999996
2018,31055,Douglas County,Nebraska,9.5,110.96972000000001
2018,34015,Gloucester County,New Jersey,9.5,56.92027
2018,35033,Mora County,New Mexico,9.5,No Data
2018,36019,Clinton County,New York,9.5,73.30557999999999
2018,37113,Macon County,North Carolina,9.5,61.353120000000004
2018,37157,Rockingham County,North Carolina,9.5,37.35853
2018,37171,Surry County,North Carolina,9.5,51.54424
2018,38061,Mountrail County,North Dakota,9.5,37.93267
2018,39015,Brown County,Ohio,9.5,23.0245
2018,39017,Butler County,Ohio,9.5,54.811110000000006
2018,39059,Guernsey County,Ohio,9.5,38.58521
2018,39129,Pickaway County,Ohio,9.5,44.47714
2018,40099,Murray County,Oklahoma,9.5,28.42322
2018,41059,Umatilla County,Oregon,9.5,46.18345
2018,41061,Union County,Oregon,9.5,85.70896
2018,42021,Cambria County,Pennsylvania,9.5,82.18630999999999
2018,42041,Cumberland County,Pennsylvania,9.5,89.19762
2018,42107,Schuylkill County,Pennsylvania,9.5,53.0564
2018,48373,Polk County,Texas,9.5,54.52457
2018,49015,Emery County,Utah,9.5,9.988010000000001
2018,51105,Lee County,Virginia,9.5,25.61585
2018,51121,Montgomery County,Virginia,9.5,67.99614
2018,51131,Northampton County,Virginia,9.5,119.55594
2018,51163,Rockbridge County,Virginia,9.5,79.74128
2018,51810,Virginia Beach City,Virginia,9.5,75.11545000000001
2018,53009,Clallam County,Washington,9.5,93.10625999999999
2018,55079,Milwaukee County,Wisconsin,9.5,75.49755
2018,05039,Dallas County,Arkansas,9.6,14.26737
2018,05071,Johnson County,Arkansas,9.6,52.675140000000006
2018,05079,Lincoln County,Arkansas,9.6,7.67813
2018,05099,Nevada County,Arkansas,9.6,36.354820000000004
2018,06019,Fresno County,California,9.6,69.16217999999999
2018,06065,Riverside County,California,9.6,43.95789
2018,06101,Sutter County,California,9.6,79.40518
2018,09015,Windham County,Connecticut,9.6,46.24
2018,12009,Brevard County,Florida,9.6,73.26286999999999
2018,13073,Columbia County,Georgia,9.6,100.1825
2018,13081,Crisp County,Georgia,9.6,67.0481
2018,17199,Williamson County,Illinois,9.6,88.59258
2018,18005,Bartholomew County,Indiana,9.6,72.81061
2018,18059,Hancock County,Indiana,9.6,83.15423
2018,18155,Switzerland County,Indiana,9.6,No Data
2018,18157,Tippecanoe County,Indiana,9.6,68.97185999999999
2018,20013,Brown County,Kansas,9.6,94.10289
2018,20189,Stevens County,Kansas,9.6,36.46308
2018,21005,Anderson County,Kentucky,9.6,26.3771
2018,21183,Ohio County,Kentucky,9.6,20.838540000000002
2018,21207,Russell County,Kentucky,9.6,33.47654
2018,22039,Evangeline Parish,Louisiana,9.6,62.88367
2018,22065,Madison Parish,Louisiana,9.6,27.39476
2018,26091,Lenawee County,Michigan,9.6,22.34614
2018,28041,Greene County,Mississippi,9.6,No Data
2018,28091,Marion County,Mississippi,9.6,36.62556
2018,31079,Hall County,Nebraska,9.6,60.30675000000001
2018,31151,Saline County,Nebraska,9.6,42.182230000000004
2018,35029,Luna County,New Mexico,9.6,33.74246
2018,35061,Valencia County,New Mexico,9.6,32.59962
2018,36089,St. Lawrence County,New York,9.6,53.8333
2018,37017,Bladen County,North Carolina,9.6,21.39234
2018,37065,Edgecombe County,North Carolina,9.6,33.02767
2018,37097,Iredell County,North Carolina,9.6,72.60486
2018,37181,Vance County,North Carolina,9.6,38.172219999999996
2018,37195,Wilson County,North Carolina,9.6,44.00924
2018,38091,Steele County,North Dakota,9.6,No Data
2018,38097,Traill County,North Dakota,9.6,37.33201
2018,39067,Harrison County,Ohio,9.6,26.595740000000003
2018,40027,Cleveland County,Oklahoma,9.6,51.40592
2018,40037,Creek County,Oklahoma,9.6,20.97257
2018,40095,Marshall County,Oklahoma,9.6,23.6253
2018,47117,Marshall County,Tennessee,9.6,14.54545
2018,51065,Fluvanna County,Virginia,9.6,18.335169999999998
2018,51143,Pittsylvania County,Virginia,9.6,8.28446
2018,51173,Smyth County,Virginia,9.6,56.47090000000001
2018,53027,Grays Harbor County,Washington,9.6,33.30624
2018,54063,Monroe County,West Virginia,9.6,37.66478
2018,54093,Tucker County,West Virginia,9.6,43.86606
2018,01093,Marion County,Alabama,9.7,26.92787
2018,05085,Lonoke County,Arkansas,9.7,16.36907
2018,05101,Newton County,Arkansas,9.7,No Data
2018,13009,Baldwin County,Georgia,9.7,44.55335
2018,13035,Butts County,Georgia,9.7,24.0616
2018,13051,Chatham County,Georgia,9.7,91.21376000000001
2018,13135,Gwinnett County,Georgia,9.7,65.9012
2018,13177,Lee County,Georgia,9.7,60.016
2018,13227,Pickens County,Georgia,9.7,42.95664
2018,16083,Twin Falls County,Idaho,9.7,71.36444
2018,18025,Crawford County,Indiana,9.7,No Data
2018,18111,Newton County,Indiana,9.7,7.15103
2018,19099,Jasper County,Iowa,9.7,40.33885
2018,19145,Page County,Iowa,9.7,46.33614
2018,20063,Gove County,Kansas,9.7,227.6176
2018,21173,Montgomery County,Kentucky,9.7,42.618179999999995
2018,21225,Union County,Kentucky,9.7,20.860860000000002
2018,22087,St. Bernard Parish,Louisiana,9.7,23.28338
2018,24025,Harford County,Maryland,9.7,54.415699999999994
2018,26075,Jackson County,Michigan,9.7,44.161249999999995
2018,28031,Covington County,Mississippi,9.7,42.92767
2018,28105,Oktibbeha County,Mississippi,9.7,42.34981
2018,30073,Pondera County,Montana,9.7,50.75283
2018,32021,Mineral County,Nevada,9.7,110.98779
2018,33017,Strafford County,New Hampshire,9.7,63.53678
2018,36029,Erie County,New York,9.7,79.89533
2018,36097,Schuyler County,New York,9.7,56.15769
2018,36099,Seneca County,New York,9.7,26.458139999999997
2018,37069,Franklin County,North Carolina,9.7,8.61017
2018,38035,Grand Forks County,North Dakota,9.7,120.94858
2018,39043,Erie County,Ohio,9.7,80.79066999999999
2018,39073,Hocking County,Ohio,9.7,56.60911
2018,40017,Canadian County,Oklahoma,9.7,37.08549
2018,40117,Pawnee County,Oklahoma,9.7,30.532489999999996
2018,45091,York County,South Carolina,9.7,48.40219
2018,47167,Tipton County,Tennessee,9.7,27.597849999999998
2018,48041,Brazos County,Texas,9.7,85.07445
2018,48213,Henderson County,Texas,9.7,30.216230000000003
2018,48401,Rusk County,Texas,9.7,20.21836
2018,48473,Waller County,Texas,9.7,14.48069
2018,49037,San Juan County,Utah,9.7,65.32531999999999
2018,51025,Brunswick County,Virginia,9.7,24.644199999999998
2018,51111,Lunenburg County,Virginia,9.7,16.39882
2018,54065,Morgan County,West Virginia,9.7,50.324310000000004
2018,01067,Henry County,Alabama,9.8,29.061320000000002
2018,01077,Lauderdale County,Alabama,9.8,54.99898
2018,01095,Marshall County,Alabama,9.8,58.90012
2018,05055,Greene County,Arkansas,9.8,48.538329999999995
2018,12057,Hillsborough County,Florida,9.8,83.08605
2018,13139,Hall County,Georgia,9.8,59.67492
2018,13297,Walton County,Georgia,9.8,23.25753
2018,16005,Bannock County,Idaho,9.8,70.6086
2018,18085,Kosciusko County,Indiana,9.8,37.75675
2018,18127,Porter County,Indiana,9.8,61.0368
2018,18149,Starke County,Indiana,9.8,17.39509
2018,18159,Tipton County,Indiana,9.8,33.00766
2018,19085,Harrison County,Iowa,9.8,35.58972
2018,20037,Crawford County,Kansas,9.8,77.28372999999999
2018,21073,Franklin County,Kentucky,9.8,35.30035
2018,22011,Beauregard Parish,Louisiana,9.8,42.67008
2018,23019,Penobscot County,Maine,9.8,128.82194
2018,27023,Chippewa County,Minnesota,9.8,93.22034
2018,28071,Lafayette County,Mississippi,9.8,70.34562000000001
2018,29031,Cape Girardeau County,Missouri,9.8,88.75252
2018,29095,Jackson County,Missouri,9.8,84.77819
2018,29099,Jefferson County,Missouri,9.8,24.43565
2018,31111,Lincoln County,Nebraska,9.8,48.691069999999996
2018,31123,Morrill County,Nebraska,9.8,21.54244
2018,35005,Chaves County,New Mexico,9.8,69.64327
2018,36013,Chautauqua County,New York,9.8,53.584230000000005
2018,36085,Richmond County,New York,9.8,96.39961
2018,42033,Clearfield County,Pennsylvania,9.8,47.9465
2018,44007,Providence County,Rhode Island,9.8,99.07173
2018,45063,Lexington County,South Carolina,9.8,62.59414
2018,47045,Dyer County,Tennessee,9.8,34.9848
2018,47069,Hardeman County,Tennessee,9.8,11.97605
2018,47105,Loudon County,Tennessee,9.8,51.78664
2018,47115,Marion County,Tennessee,9.8,38.05307
2018,48027,Bell County,Texas,9.8,77.15114
2018,48039,Brazoria County,Texas,9.8,64.12586
2018,48497,Wise County,Texas,9.8,40.00914
2018,51550,Chesapeake City,Virginia,9.8,80.46235
2018,54057,Mineral County,West Virginia,9.8,29.775199999999998
2018,54061,Monongalia County,West Virginia,9.8,146.76362999999998
2018,54079,Putnam County,West Virginia,9.8,102.74579
2018,01081,Lee County,Alabama,9.9,48.61981
2018,02290,Yukon-Koyukuk Census Area,Alaska,9.9,19.12046
2018,04012,La Paz County,Arizona,9.9,28.42524
2018,05003,Ashley County,Arkansas,9.9,40.69797
2018,05143,Washington County,Arkansas,9.9,80.27192
2018,06077,San Joaquin County,California,9.9,59.962109999999996
2018,13315,Wilcox County,Georgia,9.9,11.58078
2018,18071,Jackson County,Indiana,9.9,61.04316
2018,21069,Fleming County,Kentucky,9.9,41.14944
2018,21237,Wolfe County,Kentucky,9.9,13.972330000000001
2018,23021,Piscataquis County,Maine,9.9,65.5347
2018,24005,Baltimore County,Maryland,9.9,91.6156
2018,24009,Calvert County,Maryland,9.9,47.55471
2018,26117,Montcalm County,Michigan,9.9,39.13098
2018,26165,Wexford County,Michigan,9.9,86.22997
2018,27105,Nobles County,Minnesota,9.9,60.10449
2018,27127,Redwood County,Minnesota,9.9,39.551750000000006
2018,28007,Attala County,Mississippi,9.9,44.01893
2018,28023,Clarke County,Mississippi,9.9,25.73837
2018,28101,Newton County,Mississippi,9.9,19.03131
2018,29113,Lincoln County,Missouri,9.9,10.167250000000001
2018,35009,Curry County,New Mexico,9.9,53.111079999999994
2018,36121,Wyoming County,New York,9.9,27.597279999999998
2018,37045,Cleveland County,North Carolina,9.9,49.006099999999996
2018,38105,Williams County,North Dakota,9.9,55.86741000000001
2018,39035,Cuyahoga County,Ohio,9.9,114.89209
2018,40115,Ottawa County,Oklahoma,9.9,51.40232
2018,42001,Adams County,Pennsylvania,9.9,51.451809999999995
2018,45077,Pickens County,South Carolina,9.9,59.10911
2018,47031,Coffee County,Tennessee,9.9,61.924980000000005
2018,47073,Hawkins County,Tennessee,9.9,28.17596
2018,47089,Jefferson County,Tennessee,9.9,40.37068
2018,47093,Knox County,Tennessee,9.9,112.47829
2018,47099,Lawrence County,Tennessee,9.9,38.51207
2018,47151,Scott County,Tennessee,9.9,36.25159
2018,48021,Bastrop County,Texas,9.9,27.050480000000004
2018,51041,Chesterfield County,Virginia,9.9,85.03353
2018,01113,Russell County,Alabama,10,20.70358
2018,05001,Arkansas County,Arkansas,10,51.46975
2018,05077,Lee County,Arkansas,10,11.2905
2018,05109,Pike County,Arkansas,10,27.9903
2018,12001,Alachua County,Florida,10,159.45406
2018,12045,Gulf County,Florida,10,51.32341
2018,12053,Hernando County,Florida,10,54.661719999999995
2018,13107,Emanuel County,Georgia,10,44.157909999999994
2018,13233,Polk County,Georgia,10,28.16042
2018,13279,Toombs County,Georgia,10,93.17928
2018,18039,Elkhart County,Indiana,10,51.371269999999996
2018,20177,Shawnee County,Kansas,10,74.06360000000001
2018,20205,Wilson County,Kansas,10,46.92082
2018,21135,Lewis County,Kentucky,10,15.065909999999999
2018,21163,Meade County,Kentucky,10,20.99958
2018,22001,Acadia Parish,Louisiana,10,33.8464
2018,24023,Garrett County,Maryland,10,51.69918
2018,28009,Benton County,Mississippi,10,12.108
2018,28111,Perry County,Mississippi,10,8.352129999999999
2018,29181,Ripley County,Missouri,10,22.57676
2018,32003,Clark County,Nevada,10,56.822320000000005
2018,33007,Coos County,New Hampshire,10,120.39412999999999
2018,37101,Johnston County,North Carolina,10,27.70626
2018,37117,Martin County,North Carolina,10,40.10695
2018,37131,Northampton County,North Carolina,10,5.13268
2018,37133,Onslow County,North Carolina,10,33.84898
2018,37187,Washington County,North Carolina,10,34.54231
2018,39097,Madison County,Ohio,10,33.533789999999996
2018,40133,Seminole County,Oklahoma,10,37.10116
2018,45045,Greenville County,South Carolina,10,108.68278
2018,47047,Fayette County,Tennessee,10,36.46707
2018,47081,Hickman County,Tennessee,10,19.858610000000002
2018,48251,Johnson County,Texas,10,43.79554
2018,48363,Palo Pinto County,Texas,10,37.68543
2018,51067,Franklin County,Virginia,10,39.25627
2018,53021,Franklin County,Washington,10,22.05373
2018,55078,Menominee County,Wisconsin,10,43.89816
2018,13031,Bulloch County,Georgia,10.1,54.01467
2018,13145,Harris County,Georgia,10.1,36.89409
2018,13247,Rockdale County,Georgia,10.1,71.5103
2018,13251,Screven County,Georgia,10.1,14.32049
2018,13305,Wayne County,Georgia,10.1,40.09757
2018,18075,Jay County,Indiana,10.1,29.359949999999998
2018,19057,Des Moines County,Iowa,10.1,64.15684999999999
2018,20125,Montgomery County,Kansas,10.1,31.41789
2018,21089,Greenup County,Kentucky,10.1,62.68163
2018,22103,St. Tammany Parish,Louisiana,10.1,79.48729
2018,26041,Delta County,Michigan,10.1,75.45272
2018,26113,Missaukee County,Michigan,10.1,19.843890000000002
2018,28015,Carroll County,Mississippi,10.1,20.106559999999998
2018,28047,Harrison County,Mississippi,10.1,57.67013
2018,28137,Tate County,Mississippi,10.1,28.24759
2018,34005,Burlington County,New Jersey,10.1,86.6736
2018,36045,Jefferson County,New York,10.1,55.53836
2018,36115,Washington County,New York,10.1,35.94536
2018,37067,Forsyth County,North Carolina,10.1,116.66382999999999
2018,39115,Morgan County,Ohio,10.1,6.8927499999999995
2018,40153,Woodward County,Oklahoma,10.1,39.58241
2018,47013,Campbell County,Tennessee,10.1,40.15863
2018,47109,Mcnairy County,Tennessee,10.1,35.02763
2018,47111,Macon County,Tennessee,10.1,16.25884
2018,48487,Wilbarger County,Texas,10.1,31.32587
2018,51159,Richmond County,Virginia,10.1,11.08279
2018,53053,Pierce County,Washington,10.1,74.91878
2018,01007,Bibb County,Alabama,10.2,58.051260000000006
2018,01133,Winston County,Alabama,10.2,33.856700000000004
2018,05043,Drew County,Arkansas,10.2,71.35408
2018,05051,Garland County,Arkansas,10.2,86.5313
2018,06107,Tulare County,California,10.2,43.32951
2018,12007,Bradford County,Florida,10.2,24.82181
2018,13087,Decatur County,Georgia,10.2,37.87305
2018,13091,Dodge County,Georgia,10.2,38.82553
2018,13285,Troup County,Georgia,10.2,54.34627
2018,16027,Canyon County,Idaho,10.2,32.19505
2018,18003,Allen County,Indiana,10.2,72.23852000000001
2018,20085,Jackson County,Kansas,10.2,68.33194
2018,21067,Fayette County,Kentucky,10.2,127.49418
2018,21127,Lawrence County,Kentucky,10.2,32.64347
2018,21165,Menifee County,Kentucky,10.2,46.23209
2018,22009,Avoyelles Parish,Louisiana,10.2,24.91032
2018,26099,Macomb County,Michigan,10.2,54.463989999999995
2018,28003,Alcorn County,Mississippi,10.2,43.29824
2018,28017,Chickasaw County,Mississippi,10.2,58.469269999999995
2018,28065,Jefferson Davis County,Mississippi,10.2,26.959020000000002
2018,28103,Noxubee County,Mississippi,10.2,No Data
2018,28129,Smith County,Mississippi,10.2,No Data
2018,28141,Tishomingo County,Mississippi,10.2,30.95496
2018,32023,Nye County,Nevada,10.2,32.24212
2018,37041,Chowan County,North Carolina,10.2,86.06469
2018,39057,Greene County,Ohio,10.2,94.11793
2018,39101,Marion County,Ohio,10.2,26.11648
2018,40013,Bryan County,Oklahoma,10.2,41.67101
2018,40143,Tulsa County,Oklahoma,10.2,110.81234
2018,45019,Charleston County,South Carolina,10.2,124.93741
2018,45065,Mccormick County,South Carolina,10.2,31.702420000000004
2018,45073,Oconee County,South Carolina,10.2,54.05676999999999
2018,47155,Sevier County,Tennessee,10.2,35.62341
2018,47163,Sullivan County,Tennessee,10.2,125.04105
2018,48055,Caldwell County,Texas,10.2,27.482590000000002
2018,48225,Houston County,Texas,10.2,17.41553
2018,48469,Victoria County,Texas,10.2,74.93158
2018,51161,Roanoke County,Virginia,10.2,131.65439
2018,54047,Mcdowell County,West Virginia,10.2,22.69632
2018,54071,Pendleton County,West Virginia,10.2,43.04778
2018,54087,Roane County,West Virginia,10.2,51.13968
2018,54097,Upshur County,West Virginia,10.2,62.045
2018,56003,Big Horn County,Wyoming,10.2,33.927060000000004
2018,01109,Pike County,Alabama,10.3,42.278189999999995
2018,05045,Faulkner County,Arkansas,10.3,54.75886
2018,12065,Jefferson County,Florida,10.3,35.09757
2018,12091,Okaloosa County,Florida,10.3,74.50009
2018,18041,Fayette County,Indiana,10.3,56.272180000000006
2018,20031,Coffey County,Kansas,10.3,85.58503
2018,20049,Elk County,Kansas,10.3,39.52569
2018,20057,Ford County,Kansas,10.3,44.61763
2018,21037,Campbell County,Kentucky,10.3,64.11352
